modelo,tecnica,case_id,source_id,original_case,execucao,bertscore_precision,bertscore_recall,bertscore_f1,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,10,37.3971061706543,48.21404266357422,42.743167877197266,1,TC_1__google-gemma-4-e4b-it__zero-shot__exec-10,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser concluído com sucesso
  Given o usuário está na tela de cadastro
  When o usuário preenche todos os campos obrigatórios da entidade
  Then a entidade deve ser cadastrada no sistema
    And o sistema deve exibir uma mensagem de sucesso ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,7,37.06037521362305,47.675376892089844,42.31081771850586,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-07,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser concluído com sucesso
  Given que o usuário está autenticado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no sistema
    And o usuário deve receber uma confirmação de sucessoなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,8,35.95352554321289,48.43292999267578,42.085906982421875,3,TC_1__google-gemma-4-e4b-it__zero-shot__exec-08,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given que o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no sistema
    And uma mensagem de sucesso deve ser exibida ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,6,35.45901870727539,47.81565856933594,41.53384780883789,4,TC_1__google-gemma-4-e4b-it__zero-shot__exec-06,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given que o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no sistema
    And o sistema deve exibir uma mensagem de sucesso ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,3,36.91825866699219,44.91352844238281,40.917198181152344,5,TC_1__google-gemma-4-e4b-it__zero-shot__exec-03,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada com sucesso
    And o sistema deve exibir uma mensagem de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,1,37.15672302246094,44.53422927856445,40.858028411865234,6,TC_1__google-gemma-4-e4b-it__zero-shot__exec-01,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given que o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no sistema
    And o usuário deve receber uma confirmação de sucesso",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,4,33.69828796386719,45.17163848876953,39.3574104309082,7,TC_1__google-gemma-4-e4b-it__zero-shot__exec-04,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no banco de dados
    And o sistema deve exibir uma mensagem de sucesso ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,5,32.96195602416992,44.338069915771484,38.57552719116211,8,TC_1__google-gemma-4-e4b-it__zero-shot__exec-05,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given o usuário está autenticado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no banco de dados
    And o usuário deve receber uma mensagem de confirmação de sucessoなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,9,32.626583099365234,44.51227951049805,38.480873107910156,9,TC_1__google-gemma-4-e4b-it__zero-shot__exec-09,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given o usuário está autenticado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no banco de dados
    And o sistema deve exibir uma mensagem de sucesso ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,2,-21.902034759521484,32.354183197021484,1.1854445934295654,10,TC_1__google-gemma-4-e4b-it__zero-shot__exec-02,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada com sucesso
    And o sistema deve exibir uma mensagem de confirmaçãoなければneste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,10,49.74483108520508,70.83203887939453,59.860355377197266,1,TC_1002__google-gemma-4-e4b-it__zero-shot__exec-10,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Tentativa de cadastrar transação com dados inválidos
  Given que o usuário está na tela de cadastro de transação
  When o usuário tenta submeter uma transação contendo campos inválidos
  Then o sistema deve exibir uma mensagem de erro
    And a transação não deve ser registrada no sistemaなければотя",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1002,1002,Cadastrar transação com campos inválidos,7,52.59348678588867,66.31393432617188,59.30244827270508,2,TC_1002__google-gemma-4-e4b-it__zero-shot__exec-07,TC_1002__reference,"Scenario: Cadastrar transação com campos inválidos
  Given que o usuário está na funcionalidade de cadastro de transação
  When ele informa campos inválidos e tenta salvar
  Then a transação não é cadastrada","Scenario: Tentativa de cadastrar transação com dados inválidos
  Given o usuário está na tela de cadastro de transação
  When o usuário preenche os campos com valores inválidos
  Then o sistema deve exibir uma mensagem de erro
    And a transação não deve ser salva no sistemaなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
