modelo,tecnica,case_id,source_id,original_case,execucao,bertscore_precision,bertscore_recall,bertscore_f1,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,6,32.37458419799805,45.759490966796875,38.933265686035156,1,TC_1__google-gemma-4-e4b-it__few-shot__exec-06,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios são preenchidos com dados válidos
  When o usuário clica no botão ""Cadastrar Entidade""
  Then a nova entidade é criada no sistema
    And o sistema exibe uma mensagem de confirmação de sucesso",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,4,29.85000991821289,46.069114685058594,37.725948333740234,2,TC_1__google-gemma-4-e4b-it__few-shot__exec-04,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios estão preenchidos com dados válidos
  When o usuário clica no botão ""Cadastrar Entidade""
  Then o sistema deve criar a nova entidade com sucesso
    And o usuário é redirecionado para a página de visualização da entidade recém-criadaなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,2,28.498098373413086,44.20338439941406,36.13652420043945,3,TC_1__google-gemma-4-e4b-it__few-shot__exec-02,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios são preenchidos com dados válidos
  When o usuário clica no botão ""Salvar Entidade""
  Then a nova entidade é criada no sistema
    And o sistema exibe uma mensagem de confirmação de sucessoなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,3,28.498098373413086,44.20338439941406,36.13652420043945,4,TC_1__google-gemma-4-e4b-it__few-shot__exec-03,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios são preenchidos com dados válidos
  When o usuário clica no botão ""Salvar Entidade""
  Then a nova entidade é criada no sistema
    And o sistema exibe uma mensagem de confirmação de sucessoなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,8,27.469301223754883,43.81298828125,35.40214538574219,5,TC_1__google-gemma-4-e4b-it__few-shot__exec-08,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios estão preenchidos com dados válidos
  When o usuário clica no botão ""Salvar Entidade""
  Then o sistema deve criar a nova entidade com sucesso
    And o usuário deve ser redirecionado para a página de visualização da entidade recém-criadaなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,9,28.719562530517578,42.328697204589844,35.38400650024414,6,TC_1__google-gemma-4-e4b-it__few-shot__exec-09,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios são preenchidos corretamente
  When o usuário clica no botão ""Cadastrar Entidade""
  Then o sistema deve criar a nova entidade com sucesso
    And o usuário deve ser redirecionado para a página de visualização da entidade recém-criada",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,1,27.333620071411133,42.41143035888672,34.68150329589844,7,TC_1__google-gemma-4-e4b-it__few-shot__exec-01,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios são preenchidos corretamente
  When o usuário clica no botão ""Salvar Entidade""
  Then o sistema deve exibir uma mensagem de sucesso ao usuário
    And a nova entidade deve ser persistida no banco de dadosなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,7,24.137571334838867,44.10588836669922,33.722312927246094,8,TC_1__google-gemma-4-e4b-it__few-shot__exec-07,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios são preenchidos corretamente
  When o usuário clica no botão ""Salvar Entidade""
  Then o sistema deve criar a nova entidade com sucesso
    And o usuário é redirecionado para a página de visualização da entidade recém-criadaなければотябъясяйтете",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,10,-28.848966598510742,24.364587783813477,-6.291584014892578,9,TC_1__google-gemma-4-e4b-it__few-shot__exec-10,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios estão preenchidos com dados válidos
  When o usuário clica no botão ""Salvar Entidade""
  Then o sistema deve criar a nova entidade com sucesso
    And o usuário é redirecionado para a página de visualização da entidade criadaなければотя это не соответствует вашему запросу. Я должен был предоставить только сценарий Gherkin.nотя это не соответствует вашему запросу. Я должен был предоставить только сценарий Gherkin.nотя это не соответствует вашему запросу. Я должен был предоставить только сценарий Gherkin.nотя это не соответствует вашему запросу. Я должен был предоставить только сценарий Gherkin.nотя это не соответствует вашему запросу. Я должен был предоставить только сценарий Gherkin.nотя это не соответствует вашему запросу. Я должен был предоставить только сценарий Gherkin.nотя это не соответствует вашему запросу. Я должен был предоставить только сценарий Gherkin.nотя это",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
google/gemma-4-E4B-it,few-shot,TC_1,1,Cadastrar Entidade com sucesso,5,-31.954605102539062,6.583328723907471,-14.87753963470459,10,TC_1__google-gemma-4-e4b-it__few-shot__exec-05,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
    And todos os campos obrigatórios são preenchidos com dados válidos
  When o usuário clica no botão ""Salvar Entidade""
  Then o sistema deve criar a nova entidade com sucesso
    And o usuário deve ser redirecionado para a página de visualização da entidade criadaなければneste momento.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является частью вашего запроса.отя это не является",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_few-shot.json
