modelo,tecnica,case_id,source_id,original_case,execucao,nli_score,ranking_no_caso,entailment_mean,neutral_mean,contradiction_mean,contradiction_rate,coverage,passos_ground_truth,passos_gerados,passos_alinhados,passos_ausentes,passos_extras,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,10,0.62397,1,0.24919,0.74956,0.00125,0.0,1.0,3,4,3,0,1,TC_1__google-gemma-4-e4b-it__zero-shot__exec-10,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser concluído com sucesso
  Given o usuário está na tela de cadastro
  When o usuário preenche todos os campos obrigatórios da entidade
  Then a entidade deve ser cadastrada no sistema
    And o sistema deve exibir uma mensagem de sucesso ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,2,0.585744,2,0.208398,0.754691,0.036911,0.0,1.0,3,5,3,0,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-02,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada com sucesso
    And o sistema deve exibir uma mensagem de confirmaçãoなければneste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste para eu converter. Por favor, forneça a descrição do caso de teste.neste caso, você não forneceu um caso de teste",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,3,0.585744,3,0.208398,0.754691,0.036911,0.0,1.0,3,5,3,0,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-03,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada com sucesso
    And o sistema deve exibir uma mensagem de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,1,0.563267,4,0.130922,0.86469,0.004388,0.0,1.0,3,5,3,0,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-01,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given que o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no sistema
    And o usuário deve receber uma confirmação de sucesso",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,6,0.563267,5,0.130922,0.86469,0.004388,0.0,1.0,3,5,3,0,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-06,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given que o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no sistema
    And o sistema deve exibir uma mensagem de sucesso ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,8,0.563267,6,0.130922,0.86469,0.004388,0.0,1.0,3,5,3,0,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-08,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given que o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no sistema
    And uma mensagem de sucesso deve ser exibida ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,4,0.544342,7,0.09053,0.907623,0.001846,0.0,1.0,3,5,3,0,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-04,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given o usuário está logado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no banco de dados
    And o sistema deve exibir uma mensagem de sucesso ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,7,0.515987,8,0.036582,0.958809,0.004608,0.0,1.0,3,5,3,0,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-07,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser concluído com sucesso
  Given que o usuário está autenticado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no sistema
    And o usuário deve receber uma confirmação de sucessoなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,5,0.506223,9,0.014257,0.983933,0.001811,0.0,1.0,3,5,3,0,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-05,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given o usuário está autenticado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no banco de dados
    And o usuário deve receber uma mensagem de confirmação de sucessoなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
google/gemma-4-E4B-it,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,9,0.506223,10,0.014257,0.983933,0.001811,0.0,1.0,3,5,3,0,2,TC_1__google-gemma-4-e4b-it__zero-shot__exec-09,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade deve ser realizado com sucesso
  Given o usuário está autenticado no sistema
  When o usuário preenche todos os campos obrigatórios da entidade
    And o usuário submete o formulário de cadastro
  Then a entidade deve ser criada no banco de dados
    And o sistema deve exibir uma mensagem de sucesso ao usuárioなければ",10,base_referencia_gherkin.json,geracoes_gherkin_google-gemma-4-e4b-it_zero-shot.json
