modelo,tecnica,case_id,source_id,original_case,execucao,bertscore_precision,bertscore_recall,bertscore_f1,ranking_no_caso,generation_id,reference_id,gherkin_ground_truth,gherkin_gerado,execucoes_declaradas,arquivo_ground_truth,arquivo_geracoes
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,9,46.114990234375,59.78239822387695,52.80157470703125,1,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-09,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastrar Entidade com sucesso
  Given o usuário está na página de cadastro de entidades
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser cadastrada com sucesso e o usuário deve ser redirecionado à página de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,4,45.1339225769043,58.61468505859375,51.733238220214844,2,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-04,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastrar Entidade com sucesso
  Given o usuário está na página de cadastro de entidade
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser registrada com sucesso e o usuário deve ser redirecionado à página de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,1,44.621673583984375,57.76228332519531,51.061344146728516,3,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-01,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastrar Entidade com sucesso
  Given o usuário está na página de cadastro de entidades
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser registrada com sucesso e o usuário deve ser redirecionado à página de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,5,43.7980842590332,56.887454986572266,50.214012145996094,4,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-05,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastrar Entidade com sucesso
  Given o usuário está na página de cadastro da entidade
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser registrada com sucesso e o usuário deve ser redirecionado à página de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,3,40.92476272583008,52.283329010009766,46.52533721923828,5,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-03,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de Entidade com sucesso
  Given o usuário está na página de cadastro da entidade
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser registrada com sucesso e o usuário deve ser redirecionado à página de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,10,39.878387451171875,50.749610900878906,45.24856185913086,6,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-10,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastrar entidade com sucesso
  Given o usuário está na página de cadastro da entidade
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser registrada com sucesso e o usuário deve ser redirecionado à página de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,2,40.027584075927734,48.308258056640625,44.160762786865234,7,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-02,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro de entidade
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser registrada com sucesso e o usuário deve ser redirecionado à página de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,8,39.5171012878418,48.266265869140625,43.87553405761719,8,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-08,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro da entidade
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser registrada com sucesso e o usuário deve ser redirecionado à página de confirmação",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,7,32.09335708618164,46.65835952758789,39.20288848876953,9,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-07,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro da entidade
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser registrada com sucesso e o usuário deve ser redirecionado à página de confirmação
    And deve exibir uma mensagem de sucesso indicando o cadastro realizado",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
ibm-granite/granite-4.1-8b,zero-shot,TC_1,1,Cadastrar Entidade com sucesso,6,31.7410831451416,46.793251037597656,39.077110290527344,10,TC_1__ibm-granite-granite-4.1-8b__zero-shot__exec-06,TC_1__reference,"Scenario: Cadastrar Entidade com sucesso
  Given que o usuário está na funcionalidade de cadastro de entidade
  When ele preenche os dados e confirma o cadastro
  Then a entidade é cadastrada com sucesso","Scenario: Cadastro de entidade com sucesso
  Given o usuário está na página de cadastro da entidade
  When o usuário preenche os campos obrigatórios e envia o formulário
  Then a entidade deve ser registrada com sucesso e o usuário deve ser redirecionado à página de confirmação
    And deve ser exibida uma mensagem de sucesso indicando o cadastro concluído",10,base_referencia_gherkin.json,geracoes_gherkin_ibm-granite-granite-4.1-8b_zero-shot.json
